bin_mid,norm_density,group_ordered
844.8,3.515625e-05,combined
1689.6,1.5625e-05,combined
3379.2,2.9296875e-06,combined
6758.4,2.44140625e-07,combined
52.8,0.00703125,combined
105.6,0.001546875,combined
211.2,0.0003828125,combined
422.4,5.859375e-05,combined
844.8,9.765625e-06,combined
1689.6,9.765625e-07,combined
52.8,0.0150625,combined
105.6,0.00334375,combined
211.2,0.0007265625,combined
422.4,0.00035546875,combined
844.8,7.03125e-05,combined
1689.6,2.44140625e-05,combined
3379.2,9.765625e-07,combined
6758.4,4.8828125e-07,combined
52.8,0.0270625,combined
105.6,0.005984375,combined
211.2,0.0018515625,combined
422.4,0.00055859375,combined
844.8,0.000130859375,combined
1689.6,2.05078125e-05,combined
3379.2,9.765625e-07,combined
6758.4,2.44140625e-07,combined
52.8,0.00840625,combined
105.6,0.003546875,combined
211.2,0.0011875,combined
422.4,0.00021875,combined
844.8,0.000109375,combined
1689.6,3.22265625e-05,combined
3379.2,4.8828125e-07,combined
52.8,0.0164375,combined
105.6,0.00375,combined
211.2,0.0016328125,combined
422.4,0.0008671875,combined
844.8,0.00011328125,combined
1689.6,1.3671875e-05,combined
3379.2,1.953125e-06,combined
54067.2,6.103515625e-08,combined
52.8,0.0094375,combined
105.6,0.003703125,combined
211.2,0.000765625,combined
422.4,0.000234375,combined
844.8,5.859375e-05,combined
1689.6,3.7109375e-05,combined
3379.2,4.39453125e-06,combined
6758.4,7.32421875e-07,combined
52.8,0.01034375,combined
105.6,0.002890625,combined
211.2,0.001125,combined
422.4,0.00028125,combined
844.8,8.984375e-05,combined
1689.6,2.63671875e-05,combined
3379.2,2.9296875e-06,combined
52.8,0.010625,combined
105.6,0.00325,combined
211.2,0.0002578125,combined
422.4,0.00016796875,combined
844.8,6.0546875e-05,combined
1689.6,5.2734375e-05,combined
52.8,0.01371875,combined
105.6,0.00334375,combined
211.2,0.0004375,combined
422.4,6.25e-05,combined
844.8,6.0546875e-05,combined
1689.6,2.9296875e-06,combined
52.8,0.0121041666666667,combined
105.6,0.00245833333333333,combined
211.2,0.000328125,combined
422.4,2.34375e-05,combined
844.8,7.8125e-06,combined
27033.6,4.06901041666667e-08,combined
52.8,0.015625,combined
105.6,0.004296875,combined
211.2,0.0013984375,combined
422.4,0.0006484375,combined
844.8,0.000201171875,combined
1689.6,0.000185546875,combined
3379.2,1.708984375e-05,combined
6758.4,2.44140625e-07,combined
54067.2,6.103515625e-08,combined
52.8,0.010875,combined
105.6,0.00509375,combined
211.2,0.001515625,combined
422.4,0.000546875,combined
844.8,0.00011328125,combined
1689.6,7.32421875e-05,combined
3379.2,5.859375e-06,combined
13516.8,1.220703125e-07,combined
52.8,0.01334375,combined
105.6,0.0055,combined
211.2,0.0015625,combined
422.4,0.000578125,combined
844.8,0.000232421875,combined
1689.6,7.03125e-05,combined
3379.2,5.37109375e-06,combined
6758.4,4.8828125e-07,combined
52.8,0.015125,combined
105.6,0.00540625,combined
211.2,0.0017890625,combined
422.4,0.00075,combined
844.8,0.000212890625,combined
1689.6,4.19921875e-05,combined
3379.2,7.32421875e-06,combined
6758.4,1.953125e-06,combined
52.8,0.028,combined
105.6,0.005625,combined
211.2,0.0016875,combined
422.4,0.00065234375,combined
844.8,0.0002265625,combined
1689.6,8.59375e-05,combined
3379.2,1.220703125e-05,combined
6758.4,3.41796875e-06,combined
52.8,0.0295,combined
105.6,0.0079375,combined
211.2,0.00190625,combined
422.4,0.00057421875,combined
844.8,0.000134765625,combined
1689.6,4.19921875e-05,combined
3379.2,1.220703125e-05,combined
6758.4,1.953125e-06,combined
52.8,0.013375,combined
105.6,0.003859375,combined
211.2,0.0009296875,combined
422.4,0.00023828125,combined
844.8,3.3203125e-05,combined
1689.6,5.17578125e-05,combined
3379.2,1.318359375e-05,combined
6758.4,6.34765625e-06,combined
52.8,0.01796875,combined
105.6,0.007,combined
211.2,0.0015234375,combined
422.4,0.0006875,combined
844.8,0.000185546875,combined
1689.6,4.1015625e-05,combined
3379.2,1.123046875e-05,combined
6758.4,7.32421875e-07,combined
52.8,0.018828125,combined
105.6,0.0057265625,combined
211.2,0.00127734375,combined
422.4,0.000234375,combined
844.8,0.00017578125,combined
1689.6,7.8125e-05,combined
3379.2,3.90625e-06,combined
6758.4,1.8310546875e-06,combined
27033.6,9.1552734375e-08,combined
54067.2,1.52587890625e-08,combined
108134.4,7.62939453125e-09,combined
52.8,0.01590625,combined
105.6,0.00615625,combined
211.2,0.006140625,combined
422.4,0.00204296875,combined
844.8,0.000591796875,combined
1689.6,9.765625e-06,combined
3379.2,9.765625e-07,combined
27033.6,1.220703125e-07,combined
54067.2,3.0517578125e-08,combined
52.8,0.00391666666666667,combined
105.6,0.00178125,combined
211.2,0.0014375,combined
422.4,0.0001953125,combined
844.8,3.25520833333333e-05,combined
1689.6,6.51041666666667e-07,combined
52.8,0.0366875,combined
105.6,0.012,combined
211.2,0.003359375,combined
422.4,0.0021640625,combined
844.8,0.0004375,combined
1689.6,1.5625e-05,combined
52.8,0.03915625,combined
105.6,0.01225,combined
211.2,0.004359375,combined
422.4,0.00252734375,combined
844.8,0.000173828125,combined
1689.6,1.26953125e-05,combined
3379.2,2.9296875e-06,combined
54067.2,6.103515625e-08,combined
52.8,0.016125,combined
105.6,0.003453125,combined
211.2,0.001609375,combined
422.4,0.000140625,combined
844.8,0.00019921875,combined
1689.6,5.859375e-06,combined
27033.6,6.103515625e-08,combined
108134.4,1.52587890625e-08,combined
52.8,0.018,combined
105.6,0.00359375,combined
211.2,0.00196875,combined
422.4,0.0003359375,combined
844.8,0.000201171875,combined
1689.6,1.953125e-05,combined
3379.2,3.90625e-06,combined
6758.4,2.44140625e-07,combined
13516.8,1.220703125e-07,combined
27033.6,1.8310546875e-07,combined
52.8,0.012453125,combined
105.6,0.0018203125,combined
211.2,0.0004140625,combined
422.4,6.0546875e-05,combined
844.8,5.17578125e-05,combined
1689.6,5.37109375e-06,combined
6758.4,4.8828125e-07,combined
52.8,0.0345,combined
105.6,0.00296875,combined
211.2,0.000328125,combined
422.4,6.25e-05,combined
844.8,2.34375e-05,combined
1689.6,1.953125e-06,combined
52.8,0.0229375,combined
105.6,0.00384375,combined
211.2,0.0018984375,combined
422.4,0.00031640625,combined
844.8,7.8125e-05,combined
1689.6,4.8828125e-06,combined
3379.2,9.765625e-07,combined
52.8,0.0219375,combined
105.6,0.0092734375,combined
211.2,0.0024296875,combined
422.4,0.001025390625,combined
844.8,7.32421875e-05,combined
1689.6,3.90625e-06,combined
3379.2,1.953125e-06,combined
13516.8,6.103515625e-08,combined
52.8,0.0248125,combined
105.6,0.008921875,combined
211.2,0.002453125,combined
422.4,0.00059375,combined
844.8,0.000916015625,combined
1689.6,9.765625e-06,combined
6758.4,2.44140625e-07,combined
13516.8,1.220703125e-07,combined
52.8,0.00796875,combined
105.6,0.00134375,combined
211.2,0.0002265625,combined
422.4,1.171875e-05,combined
844.8,3.90625e-06,combined
52.8,0.0108541666666667,combined
105.6,0.00390625,combined
211.2,0.00113020833333333,combined
422.4,0.000221354166666667,combined
844.8,7.68229166666667e-05,combined
1689.6,1.43229166666667e-05,combined
3379.2,9.765625e-07,combined
6758.4,4.8828125e-07,combined
52.8,0.000916666666666667,combined
105.6,0.0003125,combined
211.2,0.000151041666666667,combined
422.4,9.63541666666667e-05,combined
844.8,4.16666666666667e-05,combined
1689.6,6.51041666666667e-06,combined
52.8,0.00601041666666667,combined
105.6,0.00151041666666667,combined
211.2,0.000393229166666667,combined
422.4,8.85416666666667e-05,combined
844.8,2.08333333333333e-05,combined
1689.6,2.9296875e-06,combined
3379.2,6.51041666666667e-07,combined
27033.6,4.06901041666667e-07,combined
52.8,0.0275,combined
105.6,0.007203125,combined
211.2,0.000734375,combined
422.4,0.0001484375,combined
844.8,4.4921875e-05,combined
1689.6,6.8359375e-06,combined
3379.2,9.765625e-07,combined
6758.4,2.44140625e-07,combined
52.8,0.00575,combined
105.6,7.8125e-05,combined
211.2,8.59375e-05,combined
422.4,6.640625e-05,combined
844.8,3.515625e-05,combined
6758.4,4.8828125e-07,combined
52.8,0.0013125,combined
105.6,0.0001875,combined
422.4,3.125e-05,combined
844.8,3.90625e-05,combined
1689.6,3.90625e-06,combined
52.8,0.03015625,combined
105.6,0.0098125,combined
211.2,0.00084375,combined
422.4,0.00014453125,combined
844.8,3.3203125e-05,combined
1689.6,2.9296875e-06,combined
3379.2,9.765625e-07,combined
52.8,0.00725,combined
105.6,0.00196875,combined
211.2,0.0009296875,combined
422.4,0.0002890625,combined
844.8,4.4921875e-05,combined
1689.6,1.26953125e-05,combined
3379.2,9.765625e-07,combined
52.8,3.125e-05,combined
105.6,1.5625e-05,combined
211.2,1.5625e-05,combined
844.8,5.859375e-06,combined
52.8,0.005921875,combined
105.6,0.0033125,combined
211.2,0.00094140625,combined
422.4,0.000318359375,combined
844.8,0.0002060546875,combined
1689.6,1.123046875e-05,combined
3379.2,1.318359375e-05,combined
13516.8,1.220703125e-07,combined
52.8,0.044125,combined
105.6,0.0014375,combined
211.2,6.25e-05,combined
422.4,2.34375e-05,combined
844.8,3.90625e-06,combined
1689.6,1.953125e-06,combined
3379.2,2.9296875e-06,combined
52.8,0.20784375,combined
105.6,0.00025,combined
211.2,0.000359375,combined
422.4,0.00011328125,combined
844.8,2.734375e-05,combined
1689.6,2.9296875e-06,combined
52.8,0.00475,combined
105.6,0.001453125,combined
211.2,0.000296875,combined
422.4,0.0001171875,combined
844.8,3.90625e-06,combined
52.8,0.0041875,combined
105.6,0.001359375,combined
211.2,5e-04,combined
422.4,0.0001640625,combined
844.8,1.5625e-05,combined
1689.6,2.9296875e-06,combined
52.8,0.00475,combined
105.6,0.00040625,combined
211.2,0.000359375,combined
422.4,0.000140625,combined
844.8,8.3984375e-05,combined
1689.6,2.9296875e-06,combined
3379.2,4.8828125e-07,combined
52.8,0.005375,combined
105.6,0.001453125,combined
211.2,0.001296875,combined
422.4,0.00023828125,combined
844.8,3.3203125e-05,combined
1689.6,1.66015625e-05,combined
3379.2,4.8828125e-07,combined
13516.8,1.220703125e-07,combined
52.8,0.004265625,combined
105.6,0.0069375,combined
211.2,0.00313671875,combined
422.4,0.001919921875,combined
844.8,2.05078125e-05,combined
1689.6,8.7890625e-06,combined
52.8,0.00459375,combined
105.6,0.001453125,combined
211.2,0.0043046875,combined
422.4,0.00152734375,combined
844.8,9.9609375e-05,combined
1689.6,2.24609375e-05,combined
3379.2,4.39453125e-06,combined
6758.4,3.41796875e-06,combined
13516.8,2.44140625e-07,combined
27033.6,1.8310546875e-07,combined
54067.2,3.0517578125e-08,combined
52.8,0.006125,combined
105.6,0.001703125,combined
211.2,0.000671875,combined
422.4,0.00015234375,combined
844.8,9.375e-05,combined
1689.6,2.34375e-05,combined
3379.2,2.44140625e-06,combined
6758.4,9.765625e-07,combined
13516.8,2.44140625e-07,combined
27033.6,1.220703125e-07,combined
52.8,0.004,combined
105.6,0.001171875,combined
211.2,0.00084375,combined
422.4,0.00041796875,combined
844.8,0.000107421875,combined
1689.6,1.3671875e-05,combined
3379.2,4.8828125e-07,combined
6758.4,9.765625e-07,combined
27033.6,2.44140625e-07,combined
52.8,0.0070625,combined
105.6,0.002109375,combined
211.2,0.001515625,combined
422.4,0.00010546875,combined
844.8,0.000115234375,combined
1689.6,9.765625e-07,combined
27033.6,6.103515625e-08,combined
52.8,0.00121875,combined
105.6,0.000578125,combined
211.2,0.0001328125,combined
422.4,0.00040234375,combined
844.8,7.8125e-06,combined
1689.6,1.953125e-06,combined
52.8,0.00353125,combined
105.6,0.00184375,combined
211.2,0.0005703125,combined
422.4,8.203125e-05,combined
844.8,6.640625e-05,combined
1689.6,6.8359375e-06,combined
3379.2,1.46484375e-06,combined
52.8,0.00540625,combined
105.6,0.00159375,combined
211.2,0.0029375,combined
422.4,0.002162109375,combined
844.8,0.0001533203125,combined
1689.6,2.9296875e-05,combined
3379.2,2.9296875e-06,combined
6758.4,7.32421875e-07,combined
27033.6,3.0517578125e-08,combined
52.8,0.010234375,combined
105.6,0.0027421875,combined
211.2,0.00330078125,combined
422.4,0.00071484375,combined
844.8,0.00021484375,combined
1689.6,0.000169921875,combined
3379.2,4.638671875e-06,combined
6758.4,1.953125e-06,combined
13516.8,1.8310546875e-07,combined
52.8,0.00876041666666667,combined
105.6,0.00256770833333333,combined
211.2,0.00103385416666667,combined
422.4,0.000748697916666667,combined
844.8,2.40885416666667e-05,combined
1689.6,6.18489583333333e-06,combined
3379.2,9.765625e-07,combined
6758.4,1.62760416666667e-07,combined
13516.8,4.06901041666667e-08,combined
27033.6,2.03450520833333e-08,combined
52.8,0.006625,combined
105.6,0.00126171875,combined
211.2,0.00063671875,combined
422.4,0.000103515625,combined
844.8,5.615234375e-05,combined
1689.6,9.521484375e-06,combined
3379.2,7.32421875e-07,combined
6758.4,1.220703125e-07,combined
52.8,0.006125,combined
105.6,0.002046875,combined
211.2,0.0003046875,combined
422.4,0.00011328125,combined
844.8,0.000162109375,combined
1689.6,1.07421875e-05,combined
6758.4,2.44140625e-07,combined
52.8,0.010421875,combined
105.6,0.0024765625,combined
211.2,0.00122265625,combined
422.4,0.0003203125,combined
844.8,8.88671875e-05,combined
1689.6,9.765625e-06,combined
3379.2,2.44140625e-07,combined
52.8,0.015890625,combined
105.6,0.0014765625,combined
211.2,0.0011640625,combined
422.4,0.0002734375,combined
844.8,0.0001455078125,combined
1689.6,2.44140625e-05,combined
3379.2,2.197265625e-06,combined
6758.4,2.44140625e-07,combined
13516.8,6.103515625e-08,combined
27033.6,3.0517578125e-08,combined
52.8,0.017234375,combined
105.6,0.02371875,combined
211.2,0.0005234375,combined
422.4,0.00025,combined
844.8,0.0001552734375,combined
1689.6,1.123046875e-05,combined
3379.2,4.8828125e-07,combined
6758.4,1.220703125e-07,combined
13516.8,6.103515625e-08,combined
52.8,0.01584375,combined
105.6,0.002140625,combined
211.2,0.00065625,combined
422.4,0.00022265625,combined
844.8,0.0001572265625,combined
1689.6,2.734375e-05,combined
3379.2,9.765625e-07,combined
6758.4,2.44140625e-07,combined
27033.6,3.0517578125e-08,combined
52.8,0.00225,combined
105.6,0.00209375,combined
211.2,0.000515625,combined
422.4,0.00021875,combined
844.8,1.5625e-05,combined
1689.6,1.26953125e-05,combined
3379.2,1.513671875e-05,combined
52.8,0.003625,combined
105.6,0.0008046875,combined
211.2,0.00062109375,combined
422.4,0.000146484375,combined
844.8,9.27734375e-05,combined
1689.6,6.34765625e-06,combined
3379.2,7.32421875e-07,combined
52.8,0.00540625,combined
105.6,0.00139453125,combined
211.2,0.00051171875,combined
422.4,0.0002138671875,combined
844.8,0.000109375,combined
1689.6,1.318359375e-05,combined
3379.2,1.0986328125e-06,combined
6758.4,6.103515625e-08,combined
52.8,0.00713541666666667,combined
105.6,0.0009375,combined
211.2,0.000463541666666667,combined
422.4,0.000205729166666667,combined
844.8,0.000166666666666667,combined
1689.6,1.171875e-05,combined
3379.2,1.62760416666667e-07,combined
6758.4,2.44140625e-07,combined
52.8,0.006046875,combined
105.6,0.0038515625,combined
211.2,0.00034765625,combined
422.4,0.000142578125,combined
844.8,5.76171875e-05,combined
1689.6,1.513671875e-05,combined
3379.2,7.32421875e-07,combined
13516.8,6.103515625e-08,combined
52.8,0.00145833333333333,combined
105.6,0.000348958333333333,combined
211.2,0.000252604166666667,combined
422.4,0.0003828125,combined
844.8,0.000679036458333334,combined
1689.6,0.000142578125,combined
3379.2,7.8125e-06,combined
6758.4,4.8828125e-07,combined
13516.8,1.220703125e-07,combined
54067.2,2.03450520833333e-08,combined
108134.4,5.08626302083333e-09,combined
52.8,0.006640625,combined
105.6,0.0014140625,combined
211.2,0.00097265625,combined
422.4,0.000232421875,combined
844.8,4.58984375e-05,combined
1689.6,4.39453125e-06,combined
3379.2,7.32421875e-07,combined
6758.4,1.220703125e-07,combined
52.8,0.00553125,combined
105.6,0.001859375,combined
211.2,0.00071875,combined
422.4,0.0003125,combined
844.8,0.000181640625,combined
1689.6,6.8359375e-06,combined
3379.2,1.46484375e-06,combined
52.8,0.01003125,combined
105.6,0.003296875,combined
211.2,0.0016171875,combined
422.4,0.000392578125,combined
844.8,9.47265625e-05,combined
1689.6,1.66015625e-05,combined
3379.2,2.44140625e-07,combined
6758.4,2.44140625e-07,combined
13516.8,1.220703125e-07,combined
52.8,0.00334375,combined
105.6,0.004109375,combined
211.2,0.0004765625,combined
422.4,0.000265625,combined
844.8,6.0546875e-05,combined
1689.6,9.765625e-07,combined
52.8,0.0053125,combined
105.6,0.0009375,combined
211.2,0.0006484375,combined
422.4,0.00262890625,combined
844.8,5.859375e-05,combined
1689.6,6.54296875e-05,combined
3379.2,1.46484375e-06,combined
6758.4,7.32421875e-07,combined
52.8,0.017171875,combined
105.6,0.004515625,combined
211.2,0.00127734375,combined
422.4,6.8359375e-05,combined
844.8,8.10546875e-05,combined
1689.6,8.30078125e-06,combined
3379.2,2.44140625e-07,combined
6758.4,1.220703125e-07,combined
52.8,0.008609375,combined
105.6,0.0017578125,combined
211.2,0.0005859375,combined
422.4,0.00025390625,combined
844.8,7.8125e-05,combined
1689.6,1.708984375e-05,combined
3379.2,4.150390625e-06,combined
6758.4,1.220703125e-07,combined
13516.8,6.103515625e-08,combined
27033.6,3.0517578125e-08,combined
54067.2,1.52587890625e-08,combined
52.8,0.006796875,combined
105.6,0.0025234375,combined
211.2,0.00133203125,combined
422.4,0.00023046875,combined
844.8,9.765625e-05,combined
1689.6,6.93359375e-05,combined
3379.2,1.953125e-06,combined
6758.4,4.8828125e-07,combined
27033.6,3.0517578125e-08,combined
52.8,0.013453125,combined
105.6,0.0038671875,combined
211.2,0.00200390625,combined
422.4,0.00228515625,combined
844.8,0.000103515625,combined
1689.6,8.88671875e-05,combined
3379.2,3.662109375e-06,combined
6758.4,7.32421875e-07,combined
27033.6,3.0517578125e-08,combined
54067.2,1.52587890625e-08,combined
52.8,0.00665625,combined
105.6,0.003421875,combined
211.2,0.0010390625,combined
422.4,0.00030859375,combined
844.8,4.4921875e-05,combined
1689.6,7.8125e-05,combined
3379.2,4.8828125e-07,combined
52.8,0.00265625,combined
105.6,0.00025,combined
211.2,0.0005078125,combined
422.4,0.00587109375,combined
844.8,9.765625e-06,combined
1689.6,6.8359375e-06,combined
3379.2,9.765625e-07,combined
27033.6,6.103515625e-08,combined
52.8,0.00684375,combined
105.6,0.001546875,combined
211.2,0.0005390625,combined
422.4,0.000171875,combined
844.8,1.3671875e-05,combined
1689.6,3.90625e-06,combined
3379.2,4.8828125e-07,combined
13516.8,1.220703125e-07,combined
54067.2,3.0517578125e-08,combined
52.8,0.00521875,combined
105.6,0.00109375,combined
211.2,0.000203125,combined
422.4,6.25e-05,combined
844.8,9.765625e-06,combined
1689.6,6.8359375e-06,combined
3379.2,9.765625e-07,combined
108134.4,1.52587890625e-08,combined
52.8,0.0029375,combined
105.6,0.0013125,combined
211.2,0.000359375,combined
422.4,3.90625e-05,combined
844.8,7.8125e-06,combined
3379.2,4.8828125e-07,combined
27033.6,1.220703125e-07,combined
52.8,0.00259375,combined
105.6,0.00053125,combined
211.2,0.0007421875,combined
422.4,5.46875e-05,combined
844.8,5.859375e-06,combined
1689.6,2.9296875e-06,combined
6758.4,2.44140625e-07,combined
52.8,0.009625,combined
105.6,0.00165625,combined
211.2,0.000640625,combined
422.4,0.00018359375,combined
844.8,3.125e-05,combined
1689.6,7.8125e-06,combined
3379.2,9.765625e-07,combined
52.8,0.017078125,combined
105.6,0.00134375,combined
211.2,0.0001328125,combined
422.4,6.640625e-05,combined
844.8,2.44140625e-05,combined
1689.6,1.025390625e-05,combined
3379.2,2.44140625e-07,combined
6758.4,1.220703125e-07,combined
52.8,0.003,combined
105.6,0.000703125,combined
211.2,0.000203125,combined
422.4,0.00012109375,combined
844.8,5.859375e-06,combined
52.8,0.00584375,combined
105.6,0.0004375,combined
211.2,0.000515625,combined
422.4,0.00021875,combined
844.8,2.9296875e-05,combined
1689.6,5.76171875e-05,combined
3379.2,5.37109375e-06,combined
6758.4,2.44140625e-07,combined
54067.2,3.0517578125e-08,combined
108134.4,1.068115234375e-07,combined
216268.8,1.52587890625e-08,combined
52.8,0.00290625,combined
105.6,0.001265625,combined
211.2,0.00059765625,combined
422.4,0.000212890625,combined
844.8,0.000171875,combined
1689.6,1.904296875e-05,combined
3379.2,7.32421875e-06,combined
6758.4,3.662109375e-07,combined
27033.6,3.0517578125e-08,combined
52.8,0.0094375,combined
105.6,0.005375,combined
211.2,0.0013515625,combined
422.4,0.00097265625,combined
844.8,0.000328125,combined
1689.6,0.0001279296875,combined
3379.2,2.44140625e-06,combined
6758.4,2.44140625e-07,combined
54067.2,3.0517578125e-08,combined
52.8,0.0148125,combined
105.6,0.0005625,combined
211.2,0.0002109375,combined
422.4,0.0002421875,combined
844.8,0.000427734375,combined
1689.6,9.375e-05,combined
3379.2,3.22265625e-05,combined
6758.4,1.46484375e-06,combined
13516.8,1.220703125e-07,combined
27033.6,3.662109375e-07,combined
1730150.4,2.86102294921875e-09,combined
52.8,0.0284583333333333,combined
105.6,0.00166666666666667,combined
211.2,0.00102604166666667,combined
422.4,0.000216145833333333,combined
844.8,7.8125e-06,combined
52.8,0.0035,combined
105.6,5e-04,combined
211.2,0.0004140625,combined
422.4,7.421875e-05,combined
844.8,4.4921875e-05,combined
1689.6,6.25e-05,combined
3379.2,2.24609375e-05,combined
6758.4,1.025390625e-05,combined
13516.8,2.44140625e-07,combined
52.8,0.0024375,combined
105.6,0.00025,combined
211.2,0.00165625,combined
422.4,0.0001875,combined
844.8,0.0001875,combined
1689.6,1.3671875e-05,combined
3379.2,0.0001005859375,combined
6758.4,1.46484375e-06,combined
13516.8,9.765625e-07,combined
52.8,0.00196875,combined
105.6,5e-04,combined
211.2,0.0005234375,combined
422.4,0.00071484375,combined
844.8,0.000208984375,combined
1689.6,0.000140625,combined
3379.2,1.07421875e-05,combined
6758.4,5.126953125e-06,combined
13516.8,7.32421875e-07,combined
52.8,0.00325,combined
105.6,0.0008125,combined
211.2,0.000453125,combined
422.4,7.03125e-05,combined
844.8,8.0078125e-05,combined
1689.6,4.6875e-05,combined
3379.2,1.5625e-05,combined
6758.4,5.126953125e-06,combined
13516.8,1.220703125e-07,combined
27033.6,1.220703125e-07,combined
54067.2,9.1552734375e-08,combined
108134.4,1.52587890625e-08,combined
216268.8,7.62939453125e-09,combined
52.8,0.00175,combined
105.6,0.000625,combined
211.2,0.0004140625,combined
422.4,0.00122265625,combined
844.8,0.000271484375,combined
1689.6,7.03125e-05,combined
3379.2,4.98046875e-05,combined
6758.4,3.7841796875e-05,combined
13516.8,2.44140625e-07,combined
27033.6,6.103515625e-08,combined
54067.2,9.1552734375e-08,combined
52.8,0.002625,combined
105.6,0.00178125,combined
211.2,0.00046875,combined
422.4,8.203125e-05,combined
844.8,3.90625e-05,combined
1689.6,9.765625e-07,combined
52.8,0.0008125,combined
105.6,0.000828125,combined
211.2,0.0007734375,combined
422.4,1.5625e-05,combined
844.8,2.9296875e-05,combined
1689.6,1.46484375e-05,combined
52.8,0.0006875,combined
105.6,0.00025,combined
211.2,0.00015625,combined
422.4,0.0011796875,combined
844.8,0.00020703125,combined
1689.6,3.80859375e-05,combined
3379.2,9.765625e-07,combined
52.8,0.00303125,combined
105.6,0.001390625,combined
211.2,0.0006953125,combined
422.4,0.0001328125,combined
844.8,9.375e-05,combined
1689.6,4.6875e-05,combined
13516.8,1.220703125e-07,combined
27033.6,6.103515625e-08,combined
54067.2,9.1552734375e-08,combined
52.8,0.0189791666666667,combined
105.6,0.00748958333333333,combined
211.2,0.00144270833333333,combined
422.4,0.00105208333333333,combined
844.8,1.82291666666667e-05,combined
1689.6,5.20833333333333e-06,combined
3379.2,1.953125e-06,combined
6758.4,1.62760416666667e-07,combined
13516.8,8.13802083333333e-08,combined
52.8,0.00115625,combined
105.6,0.00034375,combined
211.2,0.0004140625,combined
422.4,0.00162890625,combined
844.8,0.000259765625,combined
1689.6,3.125e-05,combined
3379.2,3.90625e-06,combined
52.8,0.0018125,combined
105.6,0.000421875,combined
211.2,0.0004296875,combined
422.4,0.00095703125,combined
844.8,6.4453125e-05,combined
1689.6,3.22265625e-05,combined
3379.2,5.37109375e-06,combined
6758.4,2.44140625e-07,combined
52.8,0.02753125,combined
105.6,0.0008125,combined
211.2,0.001546875,combined
422.4,0.00030859375,combined
844.8,0.000111328125,combined
1689.6,2.44140625e-05,combined
3379.2,9.765625e-07,combined
52.8,0.01940625,combined
105.6,0.002,combined
211.2,0.0005625,combined
422.4,8.984375e-05,combined
844.8,8.3984375e-05,combined
1689.6,5.859375e-06,combined
3379.2,4.8828125e-07,combined
52.8,0.0023125,combined
105.6,0.00021875,combined
211.2,0.0002109375,combined
422.4,0.00096484375,combined
844.8,0.00051171875,combined
1689.6,0.0001796875,combined
3379.2,4.150390625e-05,combined
6758.4,2.44140625e-07,combined
52.8,0.0109375,combined
105.6,0.0038125,combined
211.2,0.0044140625,combined
422.4,0.00130078125,combined
844.8,0.000498046875,combined
1689.6,5.37109375e-05,combined
3379.2,2.9296875e-06,combined
52.8,0.0053125,combined
105.6,0.00040625,combined
211.2,0.0009375,combined
422.4,0.0015625,combined
844.8,0.00037890625,combined
1689.6,3.7109375e-05,combined
3379.2,3.90625e-06,combined
6758.4,4.8828125e-07,combined
52.8,0.01040625,combined
105.6,0.00340625,combined
211.2,0.000734375,combined
422.4,7.03125e-05,combined
844.8,0.00021875,combined
1689.6,0.000115234375,combined
3379.2,3.90625e-06,combined
6758.4,4.8828125e-07,combined
13516.8,1.220703125e-07,combined
52.8,0.00290625,combined
105.6,0.000328125,combined
211.2,0.000140625,combined
422.4,0.00012890625,combined
844.8,0.000466796875,combined
1689.6,2.734375e-05,combined
3379.2,1.953125e-06,combined
52.8,0.006125,combined
105.6,0.004734375,combined
211.2,0.0035390625,combined
422.4,0.00183203125,combined
844.8,0.00050390625,combined
1689.6,0.0001142578125,combined
3379.2,4.8828125e-07,combined
6758.4,1.220703125e-06,combined
27033.6,6.103515625e-08,combined
54067.2,1.220703125e-07,combined
52.8,0.0103125,combined
105.6,0.0020625,combined
211.2,0.0026125,combined
422.4,0.0003703125,combined
844.8,0.00010078125,combined
1689.6,1.5625e-05,combined
3379.2,7.8125e-07,combined
6758.4,9.765625e-08,combined
52.8,0.0079375,combined
105.6,0.00578125,combined
211.2,0.0005625,combined
422.4,9.375e-05,combined
844.8,0.00041796875,combined
1689.6,0.00023828125,combined
3379.2,1.953125e-06,combined
52.8,0.0026875,combined
105.6,0.00059375,combined
211.2,8.85416666666667e-05,combined
422.4,4.16666666666667e-05,combined
844.8,1.69270833333333e-05,combined
1689.6,7.16145833333333e-06,combined
3379.2,6.51041666666667e-07,combined
52.8,0.0137708333333333,combined
105.6,0.00510416666666667,combined
211.2,0.00209895833333333,combined
422.4,0.000481770833333333,combined
844.8,3.77604166666667e-05,combined
1689.6,7.16145833333333e-06,combined
3379.2,3.25520833333333e-07,combined
6758.4,3.25520833333333e-07,combined
52.8,0.0058125,combined
105.6,0.001203125,combined
211.2,0.0006328125,combined
422.4,0.000296875,combined
844.8,6.640625e-05,combined
1689.6,1.3671875e-05,combined
3379.2,6.34765625e-06,combined
52.8,0.00653125,combined
105.6,0.01634375,combined
211.2,0.001484375,combined
422.4,0.000375,combined
844.8,0.00020703125,combined
1689.6,5.17578125e-05,combined
3379.2,2.44140625e-06,combined
52.8,0.03609375,combined
105.6,0.002625,combined
211.2,0.003765625,combined
422.4,0.00632421875,combined
844.8,0.001576171875,combined
1689.6,0.0003232421875,combined
3379.2,2.9296875e-06,combined
6758.4,9.765625e-07,combined
13516.8,2.44140625e-07,combined
52.8,0.003875,combined
105.6,0.001375,combined
