ecoregion,bin_mid,norm_density,fit,ecoregion_trim,site_id
Eastern Galapagos Islands,1536,5.56640625e-05,5.57574499895681e-05,Eastern Galapago...,1017
Guayaquil,1536,1.07421875e-05,1.46470628532279e-05,Guayaquil,1018
Western Galapagos Islands,1536,9.765625e-05,6.50748229324955e-05,Western Galapago...,1019
Western Galapagos Islands,1536,5.859375e-05,4.78118693038504e-05,Western Galapago...,1020
Guayaquil,1536,6.93359375e-05,5.48613140638945e-05,Guayaquil,1021
Nicoya,1536,0.0001455078125,5.95434102077978e-05,Nicoya,1022
Nicoya,1536,0.0001640625,6.0955993610764e-05,Nicoya,1023
Guayaquil,1536,8.203125e-05,4.65026085411495e-05,Guayaquil,1024
Cocos Islands,1536,4.638671875e-05,6.33627771406479e-05,Cocos Islands,1025
Western Galapagos Islands,1536,0.000171875,8.04789330985383e-05,Western Galapago...,1026
Panama Bight,1536,0.000462890625,0.000138667567767558,Panama Bight,1027
Panama Bight,1536,0.0009875,0.000415285685319903,Panama Bight,1028
Panama Bight,1536,0.00060009765625,0.000169993283319449,Panama Bight,1029
Panama Bight,1536,0.00071826171875,0.000201719640319553,Panama Bight,1030
Nicoya,1536,0.0002197265625,0.00011721627693596,Nicoya,1031
Western Galapagos Islands,1536,7.6171875e-05,6.493354309179e-05,Western Galapago...,1033
Western Galapagos Islands,1536,6.93359375e-05,7.66794941883315e-05,Western Galapago...,1034
Panama Bight,1536,1.171875e-05,1.73151069177235e-05,Panama Bight,1035
Cocos Islands,1536,1.9775390625e-05,2.22316444279823e-05,Cocos Islands,1036
Nicoya,1536,0.000228515625,0.000103025146587251,Nicoya,1037
Guayaquil,1536,4.296875e-05,3.48093204983454e-05,Guayaquil,1038
Guayaquil,1536,1.171875e-05,1.29221079114994e-05,Guayaquil,1039
Eastern Galapagos Islands,1536,0.00011328125,9.24662437777936e-05,Eastern Galapago...,1040
Eastern Galapagos Islands,1536,0.0001884765625,7.68572094274297e-05,Eastern Galapago...,1041
Eastern Galapagos Islands,1536,4.6875e-05,5.55768392318087e-05,Eastern Galapago...,1042
Nicoya,1536,2.24609375e-05,2.75470111532493e-05,Nicoya,1043
Western Galapagos Islands,1536,4.19921875e-05,3.88529145883929e-05,Western Galapago...,1044
Western Galapagos Islands,1536,3.61328125e-05,5.23880475549181e-05,Western Galapago...,1045
Western Galapagos Islands,1536,6.15234375e-05,5.03753418886265e-05,Western Galapago...,1046
Cocos Islands,1536,0.0001109375,5.87475481852862e-05,Cocos Islands,1047
Western Galapagos Islands,1536,8.3984375e-05,6.16483899641351e-05,Western Galapago...,1048
Nicoya,1536,0.000392578125,0.000136282629432299,Nicoya,1049
Nicoya,1536,5.56640625e-05,4.012422878313e-05,Nicoya,1050
Eastern Galapagos Islands,1536,5.46875e-05,5.73833257170374e-05,Eastern Galapago...,1051
Eastern Galapagos Islands,1536,6.73828125e-05,7.3880783517014e-05,Eastern Galapago...,1052
Guayaquil,1536,2.5390625e-05,2.41129410752707e-05,Guayaquil,1053
Guayaquil,1536,3.125e-05,3.76659994739697e-05,Guayaquil,1054
Western Galapagos Islands,1536,0.0001357421875,7.93542289671036e-05,Western Galapago...,1055
Western Galapagos Islands,1536,3.125e-05,6.94787622242478e-05,Western Galapago...,1056
Western Galapagos Islands,1536,0.0001328125,7.95647970835141e-05,Western Galapago...,1057
Cocos Islands,1536,5.56640625e-05,4.51462851221608e-05,Cocos Islands,1058
Western Galapagos Islands,1536,1.66015625e-05,2.81291932344382e-05,Western Galapago...,1059
Western Galapagos Islands,1536,9.08203125e-05,6.61043728409424e-05,Western Galapago...,1060
Western Galapagos Islands,1536,5.2734375e-05,5.04199706657156e-05,Western Galapago...,1061
Nicoya,1536,1.953125e-05,1.50709994112747e-05,Nicoya,1062
Western Galapagos Islands,1536,8.0078125e-05,6.20166684972691e-05,Western Galapago...,1063
Western Galapagos Islands,1536,3.41796875e-05,3.24341997608914e-05,Western Galapago...,1064
Western Galapagos Islands,1536,1.85546875e-05,3.1581825820074e-05,Western Galapago...,1065
Western Galapagos Islands,1536,2.83203125e-05,3.31941691579072e-05,Western Galapago...,1066
Western Galapagos Islands,1536,2.34375e-05,4.14337160194064e-05,Western Galapago...,1067
Western Galapagos Islands,1536,7.8125e-06,3.20750388758856e-05,Western Galapago...,1068
Cocos Islands,1536,5.50130208333333e-05,4.28303481694416e-05,Cocos Islands,1069
Western Galapagos Islands,1536,0.0002451171875,0.000159478221844433,Western Galapago...,1070
Western Galapagos Islands,1536,3.41796875e-05,3.84807883002071e-05,Western Galapago...,1071
Eastern Galapagos Islands,1536,3.41796875e-05,3.5655301591637e-05,Eastern Galapago...,1072
Eastern Galapagos Islands,1536,2.5390625e-05,5.07232018692528e-05,Eastern Galapago...,1073
Cocos Islands,1536,0.0007041015625,0.000189010195367392,Cocos Islands,1074
Guayaquil,1536,0.000142578125,6.51427192378882e-05,Guayaquil,1075
Eastern Galapagos Islands,1536,6.8359375e-06,1.28943696780288e-05,Eastern Galapago...,1076
Eastern Galapagos Islands,1536,2.734375e-05,4.10842133085414e-05,Eastern Galapago...,1077
Nicoya,1536,2.734375e-05,2.86770886109001e-05,Nicoya,1078
Nicoya,1536,0.000197265625,7.74270891223823e-05,Nicoya,1079
Cocos Islands,1536,5.6640625e-05,3.39183895685233e-05,Cocos Islands,1080
Cocos Islands,1536,1.5625e-05,2.03894460875328e-05,Cocos Islands,1081
Eastern Galapagos Islands,1536,5.078125e-05,4.21432179608386e-05,Eastern Galapago...,1082
Nicoya,1536,0.0003095703125,0.000119405928354048,Nicoya,1083
Northern Galapagos Islands,1536,0.000158203125,9.73792567036279e-05,Northern Galapag...,1084
Northern Galapagos Islands,1536,7.91015625e-05,5.48432995834736e-05,Northern Galapag...,1085
Northern Galapagos Islands,1536,0.0001025390625,7.61882800215547e-05,Northern Galapag...,1086
Northern Galapagos Islands,1536,0.0002421875,8.55562862255132e-05,Northern Galapag...,1087
Northern Galapagos Islands,1536,0.0001513671875,0.000112109919790972,Northern Galapag...,1088
Northern Galapagos Islands,1536,9.47265625e-05,8.0441479718021e-05,Northern Galapag...,1089
Cocos Islands,1536,0.000947916666666667,0.000189227507963877,Cocos Islands,1090
Cocos Islands,1536,6.25e-05,6.71741161961912e-05,Cocos Islands,1091
Cocos Islands,1536,0.00011328125,6.1087024926313e-05,Cocos Islands,1092
Cocos Islands,1536,2.880859375e-05,3.89165850471946e-05,Cocos Islands,1093
Cocos Islands,1536,1.7578125e-05,1.91976065407702e-05,Cocos Islands,1094
Panama Bight,1536,1.3671875e-05,1.64118567548307e-05,Panama Bight,1095
Nicoya,1536,1.66015625e-05,2.14951206845328e-05,Nicoya,1096
Nicoya,1536,9.765625e-07,3.97454123197368e-06,Nicoya,1097
Nicoya,1536,9.765625e-07,7.50035610736021e-06,Nicoya,1098
Nicoya,1536,1.953125e-06,5.45495369845737e-06,Nicoya,1100
Nicoya,1536,2.83203125e-05,2.34778672676553e-05,Nicoya,1101
Nicoya,1536,3.25520833333333e-06,8.58990319705403e-06,Nicoya,1105
Panama Bight,1536,5.37109375e-05,7.84403285699395e-05,Panama Bight,1106
Nicoya,1536,2.9296875e-06,5.89952111822574e-06,Nicoya,1107
Nicoya,1536,1.3671875e-05,1.62772404423883e-05,Nicoya,1111
Nicoya,1536,1.171875e-05,1.77419465025064e-05,Nicoya,1112
Nicoya,1536,6.8359375e-06,1.19620114149219e-05,Nicoya,1113
Nicoya,1536,8.10546875e-05,3.24960900698032e-05,Nicoya,1114
Nicoya,1536,9.765625e-06,1.6634910470507e-05,Nicoya,1115
Nicoya,1536,2.9296875e-05,3.20996594893556e-05,Nicoya,1116
Panama Bight,1536,8.7890625e-06,2.12817798062068e-05,Panama Bight,1117
Nicoya,1536,1.26953125e-05,3.06060319707798e-05,Nicoya,1118
Nicoya,1536,6.8359375e-06,1.25531979219693e-05,Nicoya,1119
Nicoya,1536,5.859375e-05,4.23499782346143e-05,Nicoya,1120
Nicoya,1536,3.515625e-05,8.37310857207435e-05,Nicoya,1121
Nicoya,1536,3.90625e-06,1.64740730478716e-05,Nicoya,1122
Nicoya,1536,0.0001123046875,6.69984799262246e-05,Nicoya,1123
Nicoya,1536,1.953125e-06,1.44882368965211e-05,Nicoya,1124
Nicoya,1536,0.0001103515625,6.60189294674222e-05,Nicoya,1125
Nicoya,1536,1.26953125e-05,1.46237755160175e-05,Nicoya,1126
Nicoya,1536,0.00013671875,7.79883855697494e-05,Nicoya,1127
Panama Bight,1536,0.0001123046875,7.91106165364807e-05,Panama Bight,1128
Nicoya,1536,4.39453125e-05,3.5604074392154e-05,Nicoya,1129
Nicoya,1536,5.37109375e-05,3.7985828801316e-05,Nicoya,1130
Nicoya,1536,1.5625e-05,1.54872632532875e-05,Nicoya,1131
Nicoya,1536,1.3671875e-05,2.04749229803101e-05,Nicoya,1132
Nicoya,1536,2.05078125e-05,2.61514384143732e-05,Nicoya,1133
Nicoya,1536,0.00025634765625,0.000107257409302922,Nicoya,1134
Nicoya,1536,2.783203125e-05,3.15658393585995e-05,Nicoya,1135
Nicoya,1536,7.32421875e-05,3.71767831165489e-05,Nicoya,1136
Nicoya,1536,0.00017333984375,9.83185602054876e-05,Nicoya,1137
Nicoya,1536,0.00011279296875,8.88373980837847e-05,Nicoya,1138
Panama Bight,1536,1.3671875e-05,2.53720781292274e-05,Panama Bight,1139
Nicoya,1536,0.0001201171875,7.19294065527604e-05,Nicoya,1140
Nicoya,1536,0.0002021484375,0.000110559761815891,Nicoya,1141
Nicoya,1536,0.0001171875,0.000101794303397038,Nicoya,1142
Nicoya,1536,3.125e-05,6.58066060210028e-05,Nicoya,1143
Nicoya,1536,0.0001376953125,8.24362620401895e-05,Nicoya,1144
Nicoya,1536,7.421875e-05,6.13172506180446e-05,Nicoya,1145
Nicoya,1536,8.88671875e-05,5.82045643921714e-05,Nicoya,1146
Nicoya,1536,6.787109375e-05,6.47685346665016e-05,Nicoya,1147
Nicoya,1536,4.6875e-05,4.45451185523868e-05,Nicoya,1148
Nicoya,1536,0.00026318359375,0.000146222012471145,Nicoya,1149
Panama Bight,1536,3.90625e-06,2.14789739643523e-05,Panama Bight,1150
Nicoya,1536,0.00010546875,6.09953684095733e-05,Nicoya,1151
Nicoya,1536,0.000224609375,7.1455748686153e-05,Nicoya,1152
Nicoya,1536,3.80859375e-05,2.6470262992366e-05,Nicoya,1153
Nicoya,1536,1.85546875e-05,2.34979965597111e-05,Nicoya,1154
Nicoya,1536,8.69140625e-05,7.47179827705655e-05,Nicoya,1155
Nicoya,1536,0.000974609375,0.000267872355559085,Nicoya,1156
Nicoya,1536,0.000103515625,7.8988425090169e-05,Nicoya,1157
Nicoya,1536,0.0001435546875,6.1159072359092e-05,Nicoya,1158
Nicoya,1536,0.00034814453125,0.000152151813602311,Nicoya,1159
Nicoya,1536,4.345703125e-05,3.81895862791054e-05,Nicoya,1160
Nicoya,1536,4.150390625e-05,4.0963686976185e-05,Nicoya,1162
Nicoya,1536,0.000158203125,5.30199537476929e-05,Nicoya,1163
Nicoya,1536,0.0003984375,8.68312397281586e-05,Nicoya,1164
Nicoya,1536,0.0002587890625,0.000115086339143945,Nicoya,1165
Nicoya,1536,9.814453125e-05,2.90967259747862e-05,Nicoya,1166
Nicoya,1536,2.34375e-05,2.41273677832603e-05,Nicoya,1167
Panama Bight,1536,0.0003671875,0.000203237769571812,Panama Bight,1168
Panama Bight,1536,8.7890625e-06,2.23780252975484e-05,Panama Bight,1169
Panama Bight,1536,6.8359375e-06,1.55204226980546e-05,Panama Bight,1170
Panama Bight,1536,1.85546875e-05,2.15268274225811e-05,Panama Bight,1171
South Australian Gulfs,1536,2.60416666666667e-06,6.42304868278085e-06,South Australian...,1172
South Australian Gulfs,1536,1.220703125e-05,7.74477194926799e-06,South Australian...,1173
South Australian Gulfs,1536,7.8125e-06,8.47073816410092e-06,South Australian...,1174
South Australian Gulfs,1536,7.32421875e-06,6.55560930643305e-06,South Australian...,1175
South Australian Gulfs,1536,1.25e-05,5.45470144921605e-06,South Australian...,1176
South Australian Gulfs,1536,1.2109375e-05,8.533615602389e-06,South Australian...,1177
South Australian Gulfs,1536,7.080078125e-06,6.87726863151825e-06,South Australian...,1178
South Australian Gulfs,1536,1.171875e-05,8.72987113107202e-06,South Australian...,1179
South Australian Gulfs,1536,1.6845703125e-05,8.26320064029439e-06,South Australian...,1180
South Australian Gulfs,1536,6.34765625e-06,4.67644391167422e-06,South Australian...,1181
South Australian Gulfs,1536,2.44140625e-06,7.43123922810695e-06,South Australian...,1182
South Australian Gulfs,1536,6.8359375e-06,7.45542058660083e-06,South Australian...,1183
South Australian Gulfs,1536,2.86458333333333e-05,1.52071041336065e-05,South Australian...,1184
South Australian Gulfs,1536,6.8359375e-06,5.9998743575349e-06,South Australian...,1185
South Australian Gulfs,1536,1.46484375e-05,1.22575686191866e-05,South Australian...,1186
South Australian Gulfs,1536,2.1484375e-05,1.00807083448976e-05,South Australian...,1187
South Australian Gulfs,1536,2.9296875e-06,1.40987929535136e-05,South Australian...,1188
South Australian Gulfs,1536,2.60416666666667e-05,1.69174203700338e-05,South Australian...,1189
South Australian Gulfs,1536,9.765625e-06,7.18935397776352e-06,South Australian...,1190
South Australian Gulfs,1536,2.40885416666667e-05,1.24848221235672e-05,South Australian...,1191
South Australian Gulfs,1536,6.90104166666667e-05,2.65756008156571e-05,South Australian...,1192
South Australian Gulfs,1536,3.90625e-06,5.67506303927432e-06,South Australian...,1193
South Australian Gulfs,1536,3.90625e-06,4.5347685488878e-06,South Australian...,1194
South Australian Gulfs,1536,4.75260416666667e-05,1.97540212892066e-05,South Australian...,1195
South Australian Gulfs,1536,1.3671875e-05,8.92472200501098e-06,South Australian...,1196
South Australian Gulfs,1536,0.00011328125,3.81921370483776e-05,South Australian...,1197
Malvinas/Falklands,1536,3.90625e-06,7.9786510486955e-06,Malvinas/Falklands,1198
Malvinas/Falklands,1536,1.953125e-06,5.26208627652117e-06,Malvinas/Falklands,1199
Lesser Sunda,1536,1.953125e-06,2.18333778963386e-06,Lesser Sunda,1204
Lesser Sunda,1536,3.90625e-06,6.95399960532064e-06,Lesser Sunda,1205
Lesser Sunda,1536,1.953125e-06,1.80087703980013e-06,Lesser Sunda,1206
Lesser Sunda,1536,3.90625e-06,6.07690442130753e-06,Lesser Sunda,1208
Society Islands,1536,7.8125e-06,4.63488567581048e-06,Society Islands,1215
Tuamotus,1536,1.953125e-06,1.90153352929587e-05,Tuamotus,1217
Tuamotus,1536,7.8125e-06,1.78505845854414e-05,Tuamotus,1218
Tuamotus,1536,9.765625e-06,1.26648517776917e-05,Tuamotus,1219
Tuamotus,1536,3.90625e-06,1.41902781272428e-05,Tuamotus,1220
Society Islands,1536,9.765625e-07,4.99967918175727e-06,Society Islands,1221
Tuamotus,1536,5.859375e-06,5.77981248357562e-06,Tuamotus,1225
Tuamotus,1536,3.90625e-06,2.08576600644238e-05,Tuamotus,1226
Tuamotus,1536,5.859375e-06,1.29541901824087e-05,Tuamotus,1229
Tuamotus,1536,1.953125e-05,1.65085270438032e-05,Tuamotus,1230
Tuamotus,1536,1.953125e-05,2.2120295748527e-05,Tuamotus,1231
Tuamotus,1536,1.5625e-05,1.85005821601265e-05,Tuamotus,1233
Tuamotus,1536,7.8125e-06,2.3473441974526e-05,Tuamotus,1234
Tuamotus,1536,3.3203125e-05,3.40435857614976e-05,Tuamotus,1235
Tuamotus,1536,4.1015625e-05,2.66146823769794e-05,Tuamotus,1239
Tuamotus,1536,1.953125e-06,8.59014969448308e-06,Tuamotus,1240
Tuamotus,1536,1.3671875e-05,2.23632924557472e-05,Tuamotus,1241
Tuamotus,1536,7.8125e-06,1.02153926106784e-05,Tuamotus,1242
Society Islands,1536,9.765625e-07,9.66376028419847e-06,Society Islands,1243
Tuamotus,1536,3.90625e-06,1.42599306764905e-05,Tuamotus,1244
Tuamotus,1536,2.5390625e-05,1.38024193074826e-05,Tuamotus,1245
Tuamotus,1536,2.5390625e-05,1.62829748988987e-05,Tuamotus,1246
Tuamotus,1536,3.125e-05,3.26172722047487e-05,Tuamotus,1247
Tuamotus,1536,3.90625e-06,2.59599090569404e-05,Tuamotus,1248
Tuamotus,1536,8.7890625e-06,1.75076363332083e-05,Tuamotus,1249
Tuamotus,1536,4.8828125e-06,1.66996473211707e-05,Tuamotus,1250
Tuamotus,1536,7.8125e-06,1.42836595332114e-05,Tuamotus,1251
Society Islands,1536,1.953125e-06,4.40101108043601e-06,Society Islands,1252
Tuamotus,1536,5.859375e-06,2.3398617335472e-05,Tuamotus,1253
Tuamotus,1536,9.765625e-06,1.2191937365586e-05,Tuamotus,1255
Tuamotus,1536,2.1484375e-05,1.88221587194771e-05,Tuamotus,1256
Tuamotus,1536,2.5390625e-05,2.14284707762259e-05,Tuamotus,1257
Tuamotus,1536,2.1484375e-05,2.83482150103161e-05,Tuamotus,1258
Tuamotus,1536,7.8125e-06,1.63547689413803e-05,Tuamotus,1259
Tuamotus,1536,3.3203125e-05,1.79988332959448e-05,Tuamotus,1260
Tuamotus,1536,1.5625e-05,1.69798625217859e-05,Tuamotus,1261
Tuamotus,1536,1.953125e-06,1.41074651647961e-05,Tuamotus,1262
Tuamotus,1536,5.859375e-06,2.0036760496323e-05,Tuamotus,1264
Tuamotus,1536,1.07421875e-05,8.38702547887806e-06,Tuamotus,1267
Tuamotus,1536,1.953125e-06,5.41209103133705e-06,Tuamotus,1268
Tuamotus,1536,1.10677083333333e-05,8.14486319900147e-06,Tuamotus,1269
Tuamotus,1536,4.8828125e-06,1.08913878990429e-05,Tuamotus,1270
Tuamotus,1536,1.953125e-05,2.85200108490692e-05,Tuamotus,1271
Tuamotus,1536,1.3671875e-05,1.98113373026028e-05,Tuamotus,1273
Tuamotus,1536,3.90625e-06,1.20093615493543e-05,Tuamotus,1275
Eastern Galapagos Islands,1536,7.2265625e-05,5.4836208236905e-05,Eastern Galapago...,1278
Eastern Galapagos Islands,1536,3.515625e-05,8.63588678254441e-05,Eastern Galapago...,1279
Eastern Galapagos Islands,1536,3.90625e-05,5.38649285161754e-05,Eastern Galapago...,1280
Eastern Galapagos Islands,1536,5.2734375e-05,5.21143155569683e-05,Eastern Galapago...,1281
South European Atlantic Shelf,1536,1.953125e-06,4.15888676322012e-06,South European A...,1282
South European Atlantic Shelf,1536,1.953125e-06,2.96270535662008e-06,South European A...,1283
South European Atlantic Shelf,1536,3.41796875e-06,5.16923119811652e-06,South European A...,1284
South European Atlantic Shelf,1536,1.953125e-06,4.99422131702262e-06,South European A...,1285
South European Atlantic Shelf,1536,2.9296875e-06,6.00830550230859e-06,South European A...,1287
South European Atlantic Shelf,1536,9.765625e-07,2.66099753819439e-06,South European A...,1289
South European Atlantic Shelf,1536,1.953125e-06,3.34147204204955e-06,South European A...,1290
South European Atlantic Shelf,1536,7.16145833333333e-06,8.55327147882503e-06,South European A...,1291
South European Atlantic Shelf,1536,1.953125e-06,4.18363302521848e-06,South European A...,1292
South European Atlantic Shelf,1536,1.04166666666667e-05,1.30077075523642e-05,South European A...,1293
South European Atlantic Shelf,1536,7.8125e-06,8.48734758326675e-06,South European A...,1294
South European Atlantic Shelf,1536,3.41796875e-06,4.76741523589449e-06,South European A...,1295
South European Atlantic Shelf,1536,1.953125e-06,3.21470613418043e-06,South European A...,1296
South European Atlantic Shelf,1536,9.765625e-06,5.64609288837837e-06,South European A...,1297
South European Atlantic Shelf,1536,1.07421875e-05,1.34903869751419e-05,South European A...,1298
South European Atlantic Shelf,1536,6.51041666666667e-07,2.28604820828107e-06,South European A...,1299
Central and Southern Great Barrier Reef,1536,5.859375e-06,4.91509945231863e-06,Central and Sout...,1300
Central and Southern Great Barrier Reef,1536,9.765625e-07,8.12727894506288e-06,Central and Sout...,1302
Central and Southern Great Barrier Reef,1536,6.8359375e-06,7.08477793901307e-06,Central and Sout...,1303
Central and Southern Great Barrier Reef,1536,3.90625e-06,1.03311936496144e-05,Central and Sout...,1304
Central and Southern Great Barrier Reef,1536,4.8828125e-06,1.03737694204229e-05,Central and Sout...,1305
Central and Southern Great Barrier Reef,1536,1.953125e-06,9.2774706680728e-06,Central and Sout...,1306
Central and Southern Great Barrier Reef,1536,0.0001376953125,4.01266910503492e-05,Central and Sout...,1307
Central and Southern Great Barrier Reef,1536,6.640625e-05,6.58731536878713e-05,Central and Sout...,1308
Central and Southern Great Barrier Reef,1536,4.8828125e-06,6.89479362717249e-06,Central and Sout...,1309
Central and Southern Great Barrier Reef,1536,6.8359375e-06,1.391220716494e-05,Central and Sout...,1310
Central and Southern Great Barrier Reef,1536,2.9296875e-06,5.82064867466599e-06,Central and Sout...,1312
Central and Southern Great Barrier Reef,1536,2.9296875e-06,6.08733450006793e-06,Central and Sout...,1313
Central and Southern Great Barrier Reef,1536,3.90625e-06,1.28791041497189e-05,Central and Sout...,1314
Central and Southern Great Barrier Reef,1536,1.5625e-05,1.70342726378886e-05,Central and Sout...,1315
Central and Southern Great Barrier Reef,1536,1.953125e-05,1.58564720228511e-05,Central and Sout...,1316
Central and Southern Great Barrier Reef,1536,9.765625e-07,6.96809526228197e-06,Central and Sout...,1317
Central and Southern Great Barrier Reef,1536,3.90625e-06,7.88316039054261e-06,Central and Sout...,1318
Central and Southern Great Barrier Reef,1536,1.953125e-06,4.20781350418494e-06,Central and Sout...,1321
Central and Southern Great Barrier Reef,1536,9.765625e-06,1.03382202577713e-05,Central and Sout...,1322
Central and Southern Great Barrier Reef,1536,1.30208333333333e-06,5.82494169400672e-06,Central and Sout...,1323
Central and Southern Great Barrier Reef,1536,5.859375e-06,4.16593832955817e-06,Central and Sout...,1326
Central and Southern Great Barrier Reef,1536,9.765625e-07,3.8937332226454e-06,Central and Sout...,1328
Central and Southern Great Barrier Reef,1536,3.90625e-06,9.49082832724652e-06,Central and Sout...,1329
Central and Southern Great Barrier Reef,1536,3.90625e-06,1.00185950467958e-05,Central and Sout...,1332
Central and Southern Great Barrier Reef,1536,2.9296875e-06,8.79775917058346e-06,Central and Sout...,1333
Central and Southern Great Barrier Reef,1536,2.05078125e-05,1.59768208957147e-05,Central and Sout...,1334
Central and Southern Great Barrier Reef,1536,9.765625e-07,7.22685648934002e-06,Central and Sout...,1336
Central and Southern Great Barrier Reef,1536,1.46484375e-06,4.1546203465194e-06,Central and Sout...,1337
Central and Southern Great Barrier Reef,1536,1.3671875e-05,1.05058511965927e-05,Central and Sout...,1338
Central and Southern Great Barrier Reef,1536,4.8828125e-06,8.36912057335868e-06,Central and Sout...,1339
Central and Southern Great Barrier Reef,1536,2.9296875e-06,1.102484881991e-05,Central and Sout...,1340
Central and Southern Great Barrier Reef,1536,2.9296875e-06,4.31516280505897e-06,Central and Sout...,1343
Torres Strait Northern Great Barrier Reef,1536,1.3671875e-05,1.14972158432208e-05,Torres Strait No...,1346
Central and Southern Great Barrier Reef,1536,8.7890625e-06,8.12819814374278e-06,Central and Sout...,1347
Torres Strait Northern Great Barrier Reef,1536,1.953125e-06,1.79829288757929e-05,Torres Strait No...,1350
Torres Strait Northern Great Barrier Reef,1536,7.8125e-06,8.13400018620362e-06,Torres Strait No...,1351
Torres Strait Northern Great Barrier Reef,1536,2.9296875e-06,6.97243261625329e-06,Torres Strait No...,1352
Torres Strait Northern Great Barrier Reef,1536,2.9296875e-06,8.70384485520207e-06,Torres Strait No...,1353
Torres Strait Northern Great Barrier Reef,1536,6.8359375e-06,1.19614248706982e-05,Torres Strait No...,1354
Torres Strait Northern Great Barrier Reef,1536,3.41796875e-06,4.46105782887795e-06,Torres Strait No...,1355
Torres Strait Northern Great Barrier Reef,1536,4.8828125e-06,4.07375653864647e-06,Torres Strait No...,1356
Torres Strait Northern Great Barrier Reef,1536,1.46484375e-06,8.70098968435206e-06,Torres Strait No...,1357
Central and Southern Great Barrier Reef,1536,5.859375e-06,5.95269846224385e-06,Central and Sout...,1358
Torres Strait Northern Great Barrier Reef,1536,3.90625e-06,6.57527075962088e-06,Torres Strait No...,1359
Torres Strait Northern Great Barrier Reef,1536,2.60416666666667e-06,7.24833040097844e-06,Torres Strait No...,1360
Torres Strait Northern Great Barrier Reef,1536,4.6875e-05,2.08255693057482e-05,Torres Strait No...,1361
Torres Strait Northern Great Barrier Reef,1536,9.765625e-07,8.06802517137919e-06,Torres Strait No...,1362
Torres Strait Northern Great Barrier Reef,1536,5.859375e-06,1.07032768267576e-05,Torres Strait No...,1363
Torres Strait Northern Great Barrier Reef,1536,4.39453125e-06,1.19776134993454e-05,Torres Strait No...,1364
Torres Strait Northern Great Barrier Reef,1536,9.765625e-07,7.36598091139489e-06,Torres Strait No...,1365
Torres Strait Northern Great Barrier Reef,1536,4.8828125e-07,4.1828492727931e-06,Torres Strait No...,1366
Torres Strait Northern Great Barrier Reef,1536,4.8828125e-07,4.12257804810956e-06,Torres Strait No...,1367
Torres Strait Northern Great Barrier Reef,1536,5.859375e-06,1.21048347321096e-05,Torres Strait No...,1368
Central and Southern Great Barrier Reef,1536,7.8125e-06,4.64797650275091e-06,Central and Sout...,1369
Torres Strait Northern Great Barrier Reef,1536,1.953125e-06,7.06752472254917e-06,Torres Strait No...,1370
Torres Strait Northern Great Barrier Reef,1536,4.8828125e-06,1.46067337428518e-05,Torres Strait No...,1371
Torres Strait Northern Great Barrier Reef,1536,2.9296875e-06,7.36820862475835e-06,Torres Strait No...,1372
Torres Strait Northern Great Barrier Reef,1536,3.857421875e-05,1.6992640914177e-05,Torres Strait No...,1373
Torres Strait Northern Great Barrier Reef,1536,3.41796875e-06,1.30900544727526e-05,Torres Strait No...,1374
Torres Strait Northern Great Barrier Reef,1536,9.27734375e-06,6.94327742002271e-06,Torres Strait No...,1375
Torres Strait Northern Great Barrier Reef,1536,1.171875e-05,6.8949221274299e-06,Torres Strait No...,1376
Torres Strait Northern Great Barrier Reef,1536,4.8828125e-07,3.4295752182088e-06,Torres Strait No...,1377
Torres Strait Northern Great Barrier Reef,1536,5.859375e-06,9.4124268051549e-06,Torres Strait No...,1378
Torres Strait Northern Great Barrier Reef,1536,4.8828125e-06,6.90230130229729e-06,Torres Strait No...,1379
Central and Southern Great Barrier Reef,1536,3.90625e-06,7.21383575623153e-06,Central and Sout...,1380
Central and Southern Great Barrier Reef,1536,9.765625e-06,7.0232162108966e-06,Central and Sout...,1381
Central and Southern Great Barrier Reef,1536,4.39453125e-06,5.97686526288566e-06,Central and Sout...,1382
Central and Southern Great Barrier Reef,1536,5.859375e-06,8.90454089779065e-06,Central and Sout...,1383
Central and Southern Great Barrier Reef,1536,3.90625e-06,1.47918641883598e-05,Central and Sout...,1384
Central and Southern Great Barrier Reef,1536,5.859375e-06,1.05876188577521e-05,Central and Sout...,1385
Central and Southern Great Barrier Reef,1536,3.90625e-06,6.82721146367707e-06,Central and Sout...,1386
Central and Southern Great Barrier Reef,1536,1.953125e-06,5.24991656722391e-06,Central and Sout...,1387
Torres Strait Northern Great Barrier Reef,1536,1.953125e-06,6.32860984363965e-06,Torres Strait No...,1389
Torres Strait Northern Great Barrier Reef,1536,9.765625e-07,4.10614569411001e-06,Torres Strait No...,1390
Central and Southern Great Barrier Reef,1536,9.765625e-07,4.42363179189976e-06,Central and Sout...,1391
Torres Strait Northern Great Barrier Reef,1536,6.8359375e-06,1.01898223604496e-05,Torres Strait No...,1392
Torres Strait Northern Great Barrier Reef,1536,2.1484375e-05,1.18906922189571e-05,Torres Strait No...,1393
Torres Strait Northern Great Barrier Reef,1536,9.765625e-06,1.38033753439667e-05,Torres Strait No...,1394
Torres Strait Northern Great Barrier Reef,1536,5.76171875e-05,2.61207071445016e-05,Torres Strait No...,1396
Torres Strait Northern Great Barrier Reef,1536,1.46484375e-05,1.10262322174248e-05,Torres Strait No...,1398
